,E_KOORD,N_KOORD,latitude,longitude,user_id,cluster,distance_center
29,2681953,1247447,47.37276136856573,8.52372606614278,114024,19,0.10978221665579192
30,2681963,1247490,47.37314684284708,8.523866323701661,23261,19,0.09676386412059858
31,2681977,1247462,47.372893285504716,8.524046542012826,111262,10,0.16248991856096143
32,2681928,1247482,47.3730792469009,8.523401500397224,34964,19,0.06850290655079393
33,2681929,1247483,47.37308811603361,8.523414922178695,74087,19,0.06879420804118078
34,2681979,1247475,47.373009951415206,8.524075399359324,178234,19,0.1169953740333854
35,2681926,1247478,47.37304352175715,8.52337429096364,162381,19,0.06920005775871743
36,2681969,1247421,47.37252554956173,8.523933127262962,126244,19,0.13929693234333826
37,2681973,1247489,47.37313660577114,8.523998529134753,91033,10,0.14746614776287717
38,2681989,1247463,47.372900786305955,8.524205590510341,37504,10,0.1726200691145041
39,2681963,1247439,47.372688177590256,8.523856989489275,157296,10,0.16366442544326756
40,2681948,1247543,47.3736253600997,8.523677439618034,176989,10,0.11301291614337543
41,2681988,1247584,47.373989116264944,8.52421450477975,202636,19,0.13335495102926306
42,2681908,1247568,47.37385516815775,8.523152453525112,2040,19,0.06060305144393897
43,2681901,1247560,47.373784090561365,8.523058317213014,63510,19,0.049998168921643424
